movie_wikipedia_id,book_wikidata_id
10101998,Q764661
25559186,Q775917
89818,Q776177
5842075,Q772435
9035887,Q770895
21673036,Q769001
26261038,Q769001
1881015,Q781341
15233254,Q780407
3342195,Q785109
3555758,Q785487
4194975,Q785255
2509613,Q785255
5777111,Q785255
13281130,Q785255
12590515,Q785255
9710686,Q750670
13438813,Q750670
12178995,Q750670
160047,Q748075
21585020,Q750670
3210646,Q788777
24161254,Q786372
19104102,Q790276
7508621,Q795340
8351040,Q795340
31251730,Q796472
1128175,Q783017
26180524,Q784226
1695534,Q816016
1854000,Q779215
3229481,Q805878
1343342,Q816528
25628297,Q816528
15739815,Q814765
1577389,Q829934
6311923,Q830643
15080022,Q833775
5541530,Q829130
4835940,Q828296
36012788,Q837140
36466069,Q837140
13235461,Q835739
3071676,Q835505
26875642,Q835081
15497901,Q836187
1844854,Q837041
33834117,Q840974
15789552,Q840974
9263575,Q840974
10566880,Q841315
5465083,Q840974
16959056,Q840974
11760799,Q826428
16182808,Q828031
17687538,Q820862
16731651,Q822690
23704867,Q822850
3367826,Q842106
8098268,Q842480
1009041,Q837283
10811554,Q846175
5696825,Q845944
32456680,Q855801
5313,Q843234
3745503,Q845106
5028212,Q845889
5028092,Q845889
51906,Q849930
286266,Q848517
13138495,Q848612
12938853,Q847642
290970,Q849701
2374501,Q846970
14998554,Q848612
7573566,Q847642
18234023,Q848612
18164604,Q848612
14343606,Q847642
23310072,Q848381
22406095,Q847426
34420393,Q869725
8775362,Q869725
14565728,Q869725
35954378,Q869725
11156557,Q869725
5537069,Q874381
9377241,Q856274
7764230,Q880092
22483319,Q880092
31811736,Q880092
35778808,Q869725
10190365,Q869725
31855039,Q869725
26921164,Q869725
7865906,Q838776
12580152,Q840085
161901,Q837934
30108218,Q838151
4632411,Q837883
93559,Q862050
21913863,Q857313
887135,Q861017
4430420,Q860909
33605542,Q859873
7367283,Q863438
1290021,Q862050
75933,Q862050
1666594,Q863037
2055559,Q862050
1356628,Q862050
8864659,Q865211
33955612,Q863438
33181037,Q862050
25162403,Q863438
8883100,Q871016
4593920,Q870551
4593958,Q870551
2711663,Q870551
31835516,Q887062
1141483,Q892658
1367183,Q886016
3667955,Q892456
23091399,Q882451
34880861,Q880796
165330,Q884454
15172134,Q913001
12639817,Q909228
22304534,Q913576
19115862,Q914123
14881404,Q907568
45481,Q901356
3030582,Q907568
1721169,Q905449
9123604,Q905112
1721255,Q905449
13702809,Q905112
6949006,Q907568
36699915,Q901384
5103545,Q905449
33196041,Q902212
35919299,Q907568
26070363,Q907568
33535579,Q907568
9446046,Q907568
30006,Q897685
8073610,Q899334
3509188,Q898433
8068462,Q898795
19159312,Q899026
4472408,Q898795
23562827,Q893665
8075960,Q898795
12565373,Q898433
8075874,Q898795
27488151,Q898795
12565687,Q898433
12565531,Q898433
8068547,Q898795
8076234,Q898795
8076364,Q898795
25033662,Q898794
1925048,Q923551
6233834,Q925723
23501520,Q923663
370858,Q923416
1832887,Q927292
20889546,Q925855
3117439,Q914239
18158187,Q914123
7758136,Q917055
28856807,Q920590
5781218,Q919814
22644316,Q919067
3319336,Q917554
19118571,Q914123
5429460,Q934430
25244870,Q932888
5429235,Q934430
15187505,Q935935
1261599,Q934430
23322195,Q932306
4120837,Q936276
23129875,Q934430
5886750,Q936276
24559881,Q934430
16548379,Q936276
21567561,Q936276
10899890,Q931113
10206784,Q929409
623452,Q929184
31129806,Q929165
30625,Q968314
142423,Q967983
23823057,Q958560
21761120,Q955910
22830026,Q952392
22547614,Q951587
24411083,Q951198
1605227,Q953044
6335006,Q957752
7351283,Q952340
9199842,Q952340
1031185,Q957752
11360668,Q957752
33509072,Q955910
26655098,Q955910
74394,Q963466
5735467,Q963466
5735396,Q963466
7883438,Q963466
3650371,Q960929
1189804,Q967405
9222642,Q960155
27662471,Q960060
9136230,Q967410
31653564,Q960347
31579568,Q960060
34444007,Q963659
27758516,Q959582
872386,Q937861
7271954,Q937692
2560398,Q939635
5444420,Q941462
5444168,Q941462
28837756,Q939074
19806138,Q939074
5444283,Q941462
2809621,Q944991
2346581,Q942810
461322,Q946496
8190800,Q942810
29831261,Q945216
9915725,Q942810
12649366,Q1018108
8901420,Q978723
16973860,Q978202
34974233,Q999324
4995581,Q981052
5935181,Q996434
34960415,Q999324
36066889,Q987956
1210303,Q1035139
4015188,Q1035138
106328,Q1036769
5386187,Q1043792
1732642,Q1042011
5836236,Q1045464
2428193,Q1043792
8981929,Q1043792
20824979,Q1043792
12007271,Q1043792
2083964,Q1043792
3455547,Q1041621
594257,Q1054065
1800351,Q1048916
34170445,Q1048916
27504492,Q1048916
2461592,Q1047711
9019882,Q1047711
4432750,Q1048916
574768,Q1048916
706370,Q1048916
4451440,Q1048916
35181880,Q1048916
20639858,Q1048916
1604902,Q1048916
31423765,Q1048916
17947984,Q1048916
25852450,Q1048916
8181039,Q1048916
21995971,Q1048916
30129615,Q1027487
7352183,Q1026116
5640549,Q1029093
10071778,Q1054767
5076487,Q977056
694405,Q971767
1231856,Q972903
1577984,Q975298
4803480,Q973053
4873584,Q973053
31572779,Q1057617
29034222,Q1053313
5033320,Q1068054
45606,Q1059553
23146200,Q1052412
31011459,Q1070567
187603,Q1076912
15428508,Q1077402
4045252,Q1076912
5007560,Q1074256
11080291,Q1072975
7874454,Q1134252
4650594,Q1134252
51563,Q1083331
1072060,Q1088165
31734473,Q1083795
31613464,Q1119015
961437,Q1125771
8901420,Q1122549
22795897,Q1117884
36234916,Q1121567
5871867,Q1131423
3613070,Q1129936
1524536,Q1130788
19177969,Q1130299
21349817,Q1130123
2367208,Q1064945
32417513,Q1066781
32417827,Q1066781
17908428,Q1062365
14375566,Q1062201
21922672,Q1060522
16160462,Q1060471
19031611,Q1061284
17243300,Q1066781
8452139,Q1062365
25162941,Q1060471
17405559,Q1064945
8905156,Q1137494
34109841,Q1138346
21227360,Q1138346
24154924,Q1137369
9467480,Q1137494
7407088,Q1136202
10862322,Q1137494
20836583,Q1137494
7199861,Q1137494
16656988,Q1138438
15723201,Q1136864
250699,Q1136104
887164,Q1134920
669546,Q1134909
6703830,Q1136104
5099214,Q1150908
9796711,Q1149325
1238514,Q1153598
11351598,Q1150069
23951630,Q1151761
31113988,Q1151761
15615865,Q1140295
10405383,Q1141032
8438953,Q1141032
20344428,Q1139780
20344625,Q1139780
33103548,Q1139780
20344329,Q1139780
20344476,Q1139780
33097113,Q1139780
20344446,Q1139780
26738708,Q1141032
33139348,Q1139780
27006054,Q1141032
20845534,Q1100856
14920398,Q1115676
27595410,Q1157125
21047476,Q1154340
3037303,Q1156969
253511,Q1155892
17816275,Q1155371
15090274,Q1157010
7357205,Q1156969
3834043,Q1156969
22643676,Q1156969
22212836,Q1156969
1020702,Q1168267
1829944,Q1168338
77672,Q1169673
13093291,Q1168105
20898157,Q1169623
5240530,Q1169021
13093453,Q1168105
52942,Q1169829
12813350,Q1169793
21981842,Q1089763
31122233,Q1093819
2077360,Q1093988
9397049,Q1090444
13386229,Q1142693
3276167,Q1142887
31710493,Q1141764
101927,Q1143316
3894411,Q1143427
3346585,Q1142887
22643349,Q1141764
2737528,Q1141218
22900708,Q1141764
21944870,Q1141218
133622,Q1146642
1201706,Q1145932
19488378,Q1144655
11341007,Q1192103
6248065,Q1192344
28925419,Q1170523
4930845,Q1197590
8994,Q1167344
6446071,Q1165753
3479886,Q1166201
3083330,Q1164083
8721887,Q1161308
33128846,Q1167250
8094606,Q1167183
4637428,Q1163291
24155032,Q1164291
6248136,Q1164830
26177719,Q1165938
21966047,Q1167497
23606362,Q1167840
417891,Q1192798
725459,Q1193210
8267581,Q1193379
4627909,Q1193320
15848702,Q1192552
35976870,Q1192975
30885871,Q1193969
16231566,Q1193766
9088886,Q1193680
4463477,Q1193736
9830229,Q1194339
8863374,Q1194031
6557406,Q1194499
9287656,Q1193766
7329426,Q1193649
9285648,Q1193766
7850702,Q1193766
10594693,Q1194332
25742735,Q1193649
6271273,Q1197735
73457,Q1197735
5421694,Q1197735
15765481,Q1197735
22308889,Q1197735
26296937,Q1197590
190423,Q1196440
1611072,Q1198489
31932717,Q1198186
26902277,Q1197817
10600575,Q1197817
26892787,Q1197817
26893087,Q1197817
26878691,Q1197817
870946,Q1190864
1184167,Q1187056
1494750,Q1183443
3725044,Q1183443
31139912,Q1186628
33022747,Q1187383
26878691,Q1187628
26876275,Q1188815
26878248,Q1187628
6944899,Q1170697
14603950,Q1171407
1354757,Q1170697
4894733,Q1171714
24884713,Q1171427
18586452,Q1171416
12224231,Q1171604
4416773,Q1170871
10193848,Q1170712
11087534,Q1171562
23609812,Q1171231
6669665,Q1202156
11505804,Q1202156
42856,Q1211785
16771910,Q1211771
457578,Q1211843
31304361,Q1197316
33412849,Q1196742
4802267,Q1197181
17905510,Q1196602
2212338,Q1196742
8948572,Q1196857
1617626,Q1196642
32659111,Q1197193
2791652,Q1196500
29125758,Q1196792
12814753,Q1196500
6223567,Q1195639
4211699,Q1195225
13332407,Q1195257
3104623,Q1195350
8049233,Q1195793
22732188,Q1195960
35203090,Q1195427
27689089,Q1195460
35203383,Q1196246
